player_id,session_duration,movement_events,deaths,menu_opens,menu_time,time_since_last_death,churn_label
synthetic_1030,121.99,50,2,1,0.01,48.73,0
synthetic_1031,71.52,76,3,2,3.59,33.01,0
synthetic_1032,44.57,46,1,2,2.96,44.88,0
synthetic_1033,93.56,57,4,1,7.01,23.56,0
synthetic_1034,39.71,15,1,1,35.28,9.15,1
synthetic_1035,126.83,62,0,2,4.16,15.07,0
synthetic_1036,41.78,11,3,2,18.03,10.69,1
synthetic_1037,82.79,0,2,2,21.93,7.34,0
synthetic_1038,72.7,24,2,2,30.18,0.0,0
synthetic_1039,52.09,18,5,2,25.05,4.3,0
synthetic_1040,44.49,6,3,2,12.49,12.75,0
synthetic_1041,118.05,36,1,1,3.58,20.41,0
synthetic_1042,120.97,42,3,2,0.06,0.0,0
synthetic_1043,114.08,63,1,2,8.1,23.93,1
synthetic_1044,43.45,11,4,1,17.66,0.0,1
synthetic_1045,8.56,20,2,1,11.06,12.38,1
synthetic_1046,67.46,10,4,1,15.8,11.85,1
synthetic_1047,61.58,34,3,2,4.86,4.67,0
synthetic_1048,53.66,54,1,2,3.93,21.84,0
synthetic_1049,5.0,15,6,2,18.46,2.88,1
synthetic_1050,91.4,52,3,2,5.89,81.75,0
synthetic_1051,26.92,21,5,2,41.17,11.31,0
synthetic_1052,31.73,11,2,1,6.88,12.29,1
synthetic_1053,57.53,13,5,2,13.75,1.3,1
synthetic_1054,50.09,18,9,1,22.25,0.5,0
synthetic_1055,63.96,37,1,1,4.6,42.01,0
synthetic_1056,132.71,36,0,2,0.0,45.06,0
synthetic_1057,47.52,11,2,1,31.8,13.61,1
synthetic_1058,88.29,49,0,2,4.91,37.43,0
synthetic_1059,89.1,28,2,2,0.0,60.88,0
synthetic_1060,102.19,52,4,1,2.07,62.07,1
synthetic_1061,72.41,28,1,1,0.68,34.33,0
synthetic_1062,41.44,15,6,2,31.78,6.15,1
synthetic_1063,68.39,51,1,1,5.71,47.78,0
synthetic_1064,64.78,16,9,2,37.56,13.75,1
synthetic_1065,71.63,53,1,1,4.28,57.92,0
synthetic_1066,36.07,5,5,2,30.89,6.92,1
synthetic_1067,127.91,35,2,2,2.7,28.61,0
synthetic_1068,47.96,19,6,1,22.52,2.8,1
synthetic_1069,56.23,14,4,2,25.96,13.4,0
synthetic_1070,54.77,59,1,1,6.54,5.83,0
synthetic_1071,83.06,34,2,1,5.8,72.48,0
synthetic_1072,56.73,17,1,2,27.84,5.35,1
synthetic_1073,98.88,60,1,2,5.18,19.42,0
synthetic_1074,51.92,43,2,2,6.55,60.0,0
synthetic_1075,83.01,15,6,2,30.04,4.56,1
synthetic_1076,102.33,36,1,2,3.78,43.66,0
synthetic_1077,120.68,47,1,2,5.18,26.25,0
synthetic_1078,81.9,30,0,2,3.78,37.45,0
synthetic_1079,50.51,17,1,1,21.72,16.55,1
synthetic_1080,35.11,13,2,2,32.64,4.53,1
synthetic_1081,73.06,28,3,1,0.0,34.76,0
synthetic_1082,109.73,37,2,2,4.17,40.11,0
synthetic_1083,40.67,61,1,1,6.48,34.58,1
synthetic_1084,86.03,56,0,2,1.38,55.02,0
synthetic_1085,123.52,46,1,1,3.89,49.19,0
synthetic_1086,95.14,57,0,1,3.78,37.91,0
synthetic_1087,112.93,44,1,1,3.82,5.88,0
synthetic_1088,62.16,50,0,1,2.21,63.64,0
synthetic_1089,62.96,65,0,2,7.29,21.53,0
synthetic_1090,45.99,15,7,2,26.18,0.0,1
synthetic_1091,97.02,36,0,2,1.48,23.1,0
synthetic_1092,39.84,22,0,2,11.52,13.19,1
synthetic_1093,39.01,17,3,1,20.18,14.21,1
synthetic_1094,97.02,46,0,1,8.22,36.07,0
synthetic_1095,53.57,12,6,2,33.55,17.08,1
synthetic_1096,49.69,22,6,2,22.97,7.03,1
synthetic_1097,149.56,47,2,1,1.26,77.78,0
synthetic_1098,104.68,49,2,2,9.35,44.04,0
synthetic_1099,53.49,17,5,1,26.8,7.55,1
synthetic_1100,28.69,21,3,1,32.41,14.36,1
synthetic_1101,51.04,10,1,2,19.09,15.61,1
synthetic_1102,126.1,41,2,1,1.32,47.81,0
synthetic_1103,74.42,51,0,1,3.99,43.67,0
synthetic_1104,16.77,7,4,2,0.02,17.58,0
synthetic_1105,108.11,54,0,1,6.59,63.11,0
synthetic_1106,52.03,7,3,2,26.35,15.11,1
synthetic_1107,36.62,13,5,1,34.34,9.69,1
synthetic_1108,86.91,15,1,2,1.94,46.53,0
synthetic_1109,34.79,11,4,2,9.75,0.0,1
synthetic_1110,21.19,17,3,1,31.99,10.05,1
synthetic_1111,62.67,16,6,2,32.33,14.92,1
synthetic_1112,103.24,53,2,2,2.07,57.49,0
synthetic_1113,98.71,68,1,1,3.59,1.41,0
synthetic_1114,137.63,62,5,2,1.68,65.22,0
synthetic_1115,24.13,32,2,1,23.08,0.0,1
synthetic_1116,36.47,15,4,2,19.64,7.43,1
synthetic_1117,73.57,36,0,1,7.34,57.7,0
synthetic_1118,42.58,9,3,1,19.39,7.23,1
synthetic_1119,80.54,53,2,1,7.34,48.86,0
synthetic_1120,102.91,58,1,1,7.69,45.72,0
synthetic_1121,7.27,6,4,1,26.8,6.83,1
synthetic_1122,96.0,53,0,2,9.61,16.46,0
synthetic_1123,61.41,13,3,2,18.31,17.78,0
synthetic_1124,70.04,21,9,2,22.2,3.52,0
synthetic_1125,118.54,35,3,2,1.99,31.41,0
synthetic_1126,110.29,43,3,2,4.45,28.59,0
synthetic_1127,130.27,33,0,2,6.64,43.16,0
synthetic_1128,66.26,66,0,2,3.31,54.37,0
synthetic_1129,122.41,29,2,1,1.09,69.75,0
synthetic_1130,75.18,43,2,2,6.37,34.3,0
synthetic_1131,83.71,22,3,2,0.65,32.65,0
synthetic_1132,45.11,29,0,1,37.79,14.45,1
synthetic_1133,119.66,45,2,2,4.13,69.29,0
synthetic_1134,71.93,41,0,1,0.0,12.84,0
synthetic_1135,8.84,11,5,1,14.53,12.67,0
synthetic_1136,96.95,45,1,1,4.05,45.85,0
synthetic_1137,72.45,11,5,1,23.1,15.16,0
synthetic_1138,63.08,26,6,2,16.38,20.49,0
synthetic_1139,163.72,68,1,2,0.0,51.48,0
synthetic_1140,44.94,15,5,1,24.69,9.5,1
synthetic_1141,80.3,51,2,2,6.58,44.65,0
synthetic_1142,69.07,39,2,2,12.11,22.48,0
synthetic_1143,88.49,36,0,2,4.29,10.66,0
synthetic_1144,66.9,8,2,1,27.74,0.0,0
synthetic_1145,30.39,14,5,2,19.94,18.15,1
synthetic_1146,104.04,42,2,2,8.32,35.19,0
synthetic_1147,85.74,49,0,1,5.5,90.57,0
synthetic_1148,134.7,35,0,2,6.5,58.46,0
synthetic_1149,80.29,12,0,1,6.28,62.91,0
synthetic_1150,46.46,14,3,2,41.14,6.77,1
synthetic_1151,107.78,74,1,2,0.0,8.8,0
synthetic_1152,24.03,10,6,2,33.91,11.84,1
synthetic_1153,61.04,21,4,2,17.26,13.71,0
synthetic_1154,103.57,41,2,2,0.41,31.08,0
synthetic_1155,40.64,13,4,1,36.49,0.77,1
synthetic_1156,39.09,10,0,2,33.32,0.56,1
synthetic_1157,52.16,14,2,1,22.6,14.23,1
synthetic_1158,5.0,29,2,2,19.78,6.37,0
synthetic_1159,125.26,45,0,2,3.27,27.3,0
synthetic_1160,31.46,8,5,1,12.27,3.55,0
synthetic_1161,76.86,56,1,2,4.21,43.23,0
synthetic_1162,111.46,39,0,1,0.23,51.34,0
synthetic_1163,44.02,18,5,1,25.83,7.81,1
synthetic_1164,83.28,12,3,2,23.7,15.52,0
synthetic_1165,116.2,41,0,1,1.86,64.4,0
synthetic_1166,83.47,34,1,1,3.08,22.11,0
synthetic_1167,86.4,40,0,2,6.43,29.56,0
synthetic_1168,73.52,67,0,2,2.13,25.78,0
synthetic_1169,46.4,14,4,1,10.35,14.98,0
synthetic_1170,61.96,26,5,1,14.36,8.35,1
synthetic_1171,81.34,36,1,1,4.77,60.59,0
synthetic_1172,25.32,32,2,2,24.43,12.42,1
synthetic_1173,89.58,58,2,2,0.0,4.33,0
synthetic_1174,89.34,56,0,2,4.38,29.36,0
synthetic_1175,132.48,47,0,2,1.26,41.0,0
synthetic_1176,87.12,41,1,1,0.0,51.61,0
synthetic_1177,71.09,5,2,2,51.46,2.31,1
synthetic_1178,25.48,10,4,2,21.15,8.69,0
synthetic_1179,30.32,22,0,1,34.91,6.84,1
synthetic_1180,60.91,37,3,2,6.93,58.09,0
synthetic_1181,85.61,20,6,1,28.25,7.22,1
synthetic_1182,51.09,20,7,2,31.5,6.81,1
synthetic_1183,54.6,30,3,2,6.96,4.16,0
synthetic_1184,18.2,23,1,1,39.47,11.94,1
synthetic_1185,59.27,44,2,2,2.09,65.08,1
synthetic_1186,55.18,26,2,2,18.51,7.74,1
synthetic_1187,67.66,46,2,2,9.52,38.25,0
synthetic_1188,66.51,13,2,2,16.33,8.6,1
synthetic_1189,116.52,59,1,1,4.45,19.98,0
synthetic_1190,26.06,12,3,1,10.06,2.23,1
synthetic_1191,24.56,16,0,2,29.61,8.42,1
synthetic_1192,124.1,47,0,1,6.32,79.23,0
synthetic_1193,104.16,40,1,1,0.65,38.37,0
synthetic_1194,79.8,45,0,2,6.33,22.8,0
synthetic_1195,42.29,16,9,2,39.66,10.69,1
synthetic_1196,45.73,20,8,2,6.4,8.17,1
synthetic_1197,103.41,57,1,2,3.42,37.48,0
synthetic_1198,62.8,17,2,1,21.77,1.78,0
synthetic_1199,67.66,34,0,1,7.08,40.1,1
synthetic_1200,98.5,63,0,2,0.0,67.71,0
synthetic_1201,92.65,47,2,1,0.37,52.38,0
synthetic_1202,105.89,43,1,2,5.75,43.9,0
synthetic_1203,111.63,64,1,1,6.47,62.83,0
synthetic_1204,45.21,26,7,1,25.57,11.56,1
synthetic_1205,60.91,5,13,2,17.65,20.98,1
synthetic_1206,113.67,42,3,1,2.91,53.89,0
synthetic_1207,77.54,29,1,1,7.8,69.99,0
synthetic_1208,61.07,23,2,2,16.75,6.25,0
synthetic_1209,41.0,1,6,2,26.02,6.05,1
synthetic_1210,93.6,38,1,2,8.27,23.8,0
synthetic_1211,78.57,37,2,1,6.48,49.56,1
synthetic_1212,102.96,38,0,2,2.65,44.48,0
synthetic_1213,16.55,19,3,2,21.69,9.63,1
synthetic_1214,38.44,0,7,1,18.35,15.74,1
synthetic_1215,104.41,43,0,2,1.0,69.44,0
synthetic_1216,34.79,22,5,2,21.61,14.15,1
synthetic_1217,103.19,73,4,1,3.49,51.05,0
synthetic_1218,83.86,43,2,2,4.64,47.41,0
synthetic_1219,72.46,13,7,1,1.65,10.2,1
synthetic_1220,50.27,9,4,2,5.3,16.54,0
synthetic_1221,46.63,16,3,1,39.85,14.49,1
synthetic_1222,96.85,48,0,2,7.16,41.26,0
synthetic_1223,78.72,45,1,2,3.61,49.86,0
synthetic_1224,45.26,21,8,2,15.98,22.18,1
synthetic_1225,107.74,38,0,1,0.0,12.79,0
synthetic_1226,74.57,39,1,1,2.65,36.37,0
synthetic_1227,91.44,45,1,1,4.84,72.5,0
synthetic_1228,87.28,21,4,1,3.81,28.93,0
synthetic_1229,54.23,19,7,2,42.68,10.14,1
synthetic_1230,33.37,17,4,2,25.83,4.14,1
synthetic_1231,57.96,47,0,1,3.26,82.39,0
synthetic_1232,41.36,7,7,2,25.83,0.08,1
synthetic_1233,114.28,58,1,2,2.39,15.46,0
synthetic_1234,35.31,21,4,2,31.99,5.2,1
synthetic_1235,66.58,14,1,1,23.72,10.53,1
synthetic_1236,11.36,9,8,2,9.93,4.86,0
synthetic_1237,47.25,24,1,2,16.16,9.48,0
synthetic_1238,76.71,8,3,1,27.73,12.44,0
synthetic_1239,29.79,32,6,2,5.35,10.87,1
synthetic_1240,96.62,43,5,1,8.88,56.38,0
synthetic_1241,18.92,28,1,2,17.34,7.38,1
synthetic_1242,77.54,15,4,1,31.75,10.86,1
synthetic_1243,43.33,27,3,1,39.14,4.38,0
synthetic_1244,45.93,11,5,2,25.79,6.83,1
synthetic_1245,72.09,16,5,1,0.0,10.08,0
synthetic_1246,104.42,48,3,2,5.4,32.17,0
synthetic_1247,27.49,21,4,1,56.96,4.33,1
synthetic_1248,97.22,14,1,2,0.0,68.36,0
synthetic_1249,128.58,58,0,2,5.51,17.48,0
synthetic_1250,32.52,17,4,2,45.73,15.24,1
synthetic_1251,5.0,25,7,2,8.64,12.87,1
synthetic_1252,43.94,11,3,2,27.73,8.13,1
synthetic_1253,117.18,59,0,1,0.44,22.63,0
synthetic_1254,77.33,14,5,2,44.02,0.0,1
synthetic_1255,89.14,15,2,2,2.69,83.43,0
synthetic_1256,128.22,52,1,2,6.22,0.0,0
synthetic_1257,104.38,41,0,2,2.5,0.89,0
synthetic_1258,77.45,59,1,2,0.21,36.46,0
synthetic_1259,87.52,52,0,2,9.15,46.54,0
synthetic_1260,65.33,15,7,2,30.31,8.42,1
synthetic_1261,89.64,27,2,2,23.77,5.65,0
synthetic_1262,59.53,23,4,2,10.89,18.15,0
synthetic_1263,92.21,40,0,2,6.82,52.32,0
synthetic_1264,99.07,23,0,2,5.31,36.55,1
synthetic_1265,84.85,38,0,2,5.4,57.71,0
synthetic_1266,86.2,30,2,2,30.12,4.98,0
synthetic_1267,99.67,28,0,2,2.68,9.36,0
synthetic_1268,93.76,46,1,1,6.66,30.98,0
synthetic_1269,118.82,51,2,2,3.21,49.82,0
synthetic_1270,87.7,45,0,2,4.35,47.66,0
synthetic_1271,31.68,9,4,1,21.35,10.32,1
synthetic_1272,31.62,11,3,2,26.95,0.0,1
synthetic_1273,85.93,41,1,1,0.96,37.36,0
synthetic_1274,43.79,11,5,1,11.49,1.5,1
synthetic_1275,104.92,25,1,2,20.9,4.76,0
synthetic_1276,23.46,16,4,2,35.34,9.13,1
synthetic_1277,49.58,12,4,1,25.04,4.11,1
synthetic_1278,106.35,38,0,1,9.4,25.45,0
synthetic_1279,82.54,50,3,1,5.73,67.07,0
synthetic_1280,47.2,14,6,2,27.43,8.59,1
synthetic_1281,24.1,22,2,1,8.1,16.98,1
synthetic_1282,47.13,7,2,1,20.22,16.49,1
synthetic_1283,55.69,20,0,2,0.65,41.79,0
synthetic_1284,68.98,39,1,2,7.61,67.88,1
synthetic_1285,95.2,58,0,1,0.8,56.53,0
synthetic_1286,73.25,11,1,2,18.72,15.95,1
synthetic_1287,63.74,7,3,2,12.89,8.7,0
synthetic_1288,67.16,65,1,2,9.04,22.06,0
synthetic_1289,127.8,49,1,2,7.17,65.28,0
synthetic_1290,138.3,42,3,2,2.94,41.72,0
synthetic_1291,73.84,33,2,1,1.03,26.83,0
synthetic_1292,100.14,39,0,1,2.72,0.0,0
synthetic_1293,35.43,10,7,1,32.01,10.4,1
synthetic_1294,26.29,13,6,2,29.45,0.0,1
synthetic_1295,21.24,14,1,1,9.06,13.5,0
synthetic_1296,11.98,15,3,1,29.67,14.46,1
synthetic_1297,40.3,23,6,1,35.68,0.0,0
synthetic_1298,76.15,56,2,1,9.65,9.64,0
synthetic_1299,24.99,30,4,1,0.0,5.72,1
synthetic_1300,37.12,5,4,2,24.65,2.67,0
synthetic_1301,86.14,49,3,1,4.75,38.46,0
synthetic_1302,94.08,45,0,2,4.01,22.69,0
synthetic_1303,59.8,13,3,2,51.0,11.66,0
synthetic_1304,112.27,43,2,2,1.43,7.17,0
synthetic_1305,119.04,53,3,1,1.01,42.02,0
synthetic_1306,66.76,47,1,1,10.08,61.93,0
synthetic_1307,136.87,36,0,1,0.0,59.56,0
synthetic_1308,29.35,23,3,1,23.54,11.62,1
synthetic_1309,120.77,49,1,2,0.44,68.5,0
synthetic_1310,62.68,15,2,1,16.25,15.44,1
synthetic_1311,84.93,41,0,2,3.18,56.38,0
synthetic_1312,86.81,31,0,2,5.24,30.16,0
synthetic_1313,5.45,26,0,1,31.05,0.0,1
synthetic_1314,72.08,21,8,1,20.86,17.68,0
synthetic_1315,76.6,21,0,2,4.25,48.65,0
synthetic_1316,90.32,61,0,1,8.72,52.59,0
synthetic_1317,52.74,12,2,1,59.3,0.06,1
synthetic_1318,70.7,47,1,1,3.55,60.58,0
synthetic_1319,78.65,59,1,2,6.56,53.54,0
synthetic_1320,72.0,65,1,1,4.49,31.94,0
synthetic_1321,86.6,57,1,2,6.31,51.66,0
synthetic_1322,62.36,17,8,1,17.56,7.63,0
synthetic_1323,97.41,28,2,2,6.21,25.28,0
synthetic_1324,34.17,22,5,2,18.76,3.81,0
synthetic_1325,50.79,56,1,2,5.27,34.23,0
synthetic_1326,32.48,20,6,1,20.31,8.52,1
synthetic_1327,95.13,35,2,2,7.13,46.6,0
synthetic_1328,27.35,18,1,1,17.18,0.95,1
synthetic_1329,51.72,5,10,1,20.84,7.73,1
synthetic_1330,91.7,38,1,1,0.0,49.58,0
synthetic_1331,98.45,58,0,2,5.28,60.47,0
synthetic_1332,80.12,48,1,1,6.08,38.0,0
synthetic_1333,107.27,42,0,1,0.0,8.57,0
synthetic_1334,57.42,77,2,1,2.16,42.59,0
synthetic_1335,110.54,28,1,1,6.25,66.03,0
synthetic_1336,66.1,12,5,1,11.13,0.0,0
synthetic_1337,85.26,32,1,2,4.17,32.56,0
synthetic_1338,90.35,43,2,1,6.74,55.68,0
synthetic_1339,66.09,13,4,1,31.68,1.26,0
synthetic_1340,51.5,15,5,2,14.35,8.09,1
synthetic_1341,159.67,42,0,1,0.76,42.38,0
synthetic_1342,119.4,41,3,2,5.05,33.65,0
synthetic_1343,83.69,42,2,1,0.0,52.3,0
synthetic_1344,107.6,32,0,2,0.11,22.0,0
synthetic_1345,108.47,53,2,2,2.49,46.6,0
synthetic_1346,60.7,18,2,1,16.39,9.47,1
synthetic_1347,19.89,9,4,1,11.5,14.76,1
synthetic_1348,54.74,21,3,1,20.36,0.0,0
synthetic_1349,20.17,10,1,1,38.98,0.0,1
synthetic_1350,62.76,59,0,1,4.96,50.69,0
synthetic_1351,80.58,57,2,1,7.14,32.81,0
synthetic_1352,55.46,8,7,1,38.68,12.92,1
synthetic_1353,63.07,12,4,2,31.65,10.65,1
synthetic_1354,123.33,61,0,1,8.75,34.6,0
synthetic_1355,55.63,17,5,1,35.14,6.91,0
synthetic_1356,142.04,43,1,1,5.46,40.57,0
synthetic_1357,64.24,59,0,2,5.49,52.32,0
synthetic_1358,54.42,55,0,1,4.99,38.66,0
synthetic_1359,5.0,20,4,1,11.4,10.47,1
synthetic_1360,72.31,32,0,2,2.2,66.71,0
synthetic_1361,29.94,17,1,2,48.1,10.42,1
synthetic_1362,93.53,37,0,1,0.91,20.07,0
synthetic_1363,67.17,12,1,2,22.23,5.84,1
synthetic_1364,78.15,54,0,1,5.5,57.78,0
synthetic_1365,103.65,36,2,1,9.35,48.98,0
synthetic_1366,31.78,24,3,1,13.52,12.89,0
synthetic_1367,8.08,14,6,1,25.05,3.32,1
synthetic_1368,47.47,12,6,1,21.06,11.84,0
synthetic_1369,35.58,0,2,1,22.17,0.0,1
synthetic_1370,36.2,23,3,1,22.27,6.44,0
synthetic_1371,91.56,33,2,1,8.52,20.54,0
synthetic_1372,14.48,12,2,1,14.34,18.73,0
synthetic_1373,68.0,34,2,2,7.22,45.63,0
synthetic_1374,105.55,28,2,2,5.3,37.77,0
synthetic_1375,63.17,19,3,1,13.2,4.89,0
synthetic_1376,123.24,61,2,2,9.66,18.54,0
synthetic_1377,98.19,43,2,2,4.82,19.74,0
synthetic_1378,94.12,50,1,2,2.84,74.66,0
synthetic_1379,29.69,23,1,1,21.57,3.46,1
synthetic_1380,63.55,19,1,2,25.94,18.33,0
synthetic_1381,80.42,22,7,1,23.76,8.6,0
synthetic_1382,81.28,15,0,2,0.74,19.51,0
synthetic_1383,99.0,35,0,2,7.24,51.53,0
synthetic_1384,61.34,67,1,1,6.07,69.48,0
synthetic_1385,93.55,24,11,2,23.2,2.87,0
synthetic_1386,72.6,42,1,1,1.53,63.15,0
synthetic_1387,74.24,15,3,1,18.46,7.77,1
synthetic_1388,94.93,48,1,1,8.59,71.47,0
synthetic_1389,44.16,2,5,2,22.34,6.77,1
synthetic_1390,76.6,52,1,1,0.08,29.43,0
synthetic_1391,106.49,15,0,1,3.37,0.0,0
synthetic_1392,29.67,37,4,1,13.34,0.0,1
synthetic_1393,28.81,11,3,2,14.82,16.36,1
synthetic_1394,102.71,43,1,2,6.42,59.85,0
synthetic_1395,68.83,21,4,1,26.86,4.7,1
synthetic_1396,82.42,57,3,2,4.49,18.08,0
synthetic_1397,95.84,51,2,1,6.14,64.46,0
synthetic_1398,92.41,46,0,2,6.24,24.53,0
synthetic_1399,38.78,14,5,2,52.58,8.51,1
synthetic_1400,72.02,22,5,2,27.07,15.55,0
synthetic_1401,59.26,22,3,1,31.08,9.67,1
synthetic_1402,96.5,54,3,1,1.71,28.29,0
synthetic_1403,24.33,16,4,2,28.48,11.49,1
synthetic_1404,54.84,8,6,1,5.76,12.33,0
synthetic_1405,41.45,15,2,2,0.0,0.0,0
synthetic_1406,109.68,26,1,2,2.59,15.75,0
synthetic_1407,66.45,3,3,1,15.75,20.06,0
synthetic_1408,84.38,45,1,2,6.22,42.34,0
synthetic_1409,83.57,36,3,2,4.74,45.86,0
synthetic_1410,107.72,40,0,1,6.72,32.83,0
synthetic_1411,47.07,60,2,2,2.15,31.7,1
synthetic_1412,110.95,43,0,1,0.0,49.94,0
synthetic_1413,57.52,23,0,1,1.97,76.17,0
synthetic_1414,31.9,18,3,2,26.69,4.17,1
synthetic_1415,84.71,46,1,1,9.61,33.19,0
synthetic_1416,138.4,45,0,1,8.53,27.75,0
synthetic_1417,128.55,52,1,1,3.5,9.76,0
synthetic_1418,109.13,51,0,1,6.98,9.51,0
synthetic_1419,102.13,43,0,1,0.0,25.35,0
synthetic_1420,57.75,31,2,2,8.75,32.08,1
synthetic_1421,98.14,40,2,1,5.69,68.32,0
synthetic_1422,84.02,38,0,2,6.49,59.79,0
synthetic_1423,52.98,23,5,2,24.87,3.88,1
synthetic_1424,51.07,23,4,1,36.9,26.34,1
synthetic_1425,78.75,27,3,1,35.55,13.35,1
synthetic_1426,67.05,28,4,2,11.58,8.46,0
synthetic_1427,23.8,2,2,1,18.64,6.51,0
synthetic_1428,96.5,63,0,2,3.38,82.2,0
synthetic_1429,62.85,3,5,2,22.99,3.84,0
synthetic_1430,86.81,46,2,2,4.42,10.44,0
synthetic_1431,101.09,52,0,1,0.5,54.88,0
synthetic_1432,48.76,13,7,2,19.54,5.75,1
synthetic_1433,49.01,14,4,2,14.91,5.2,0
synthetic_1434,47.42,19,2,1,31.26,4.03,1
synthetic_1435,81.79,54,0,2,5.3,42.49,0
synthetic_1436,43.39,7,2,1,34.24,14.09,0
synthetic_1437,91.91,43,1,2,5.33,75.39,0
synthetic_1438,79.64,35,1,2,6.88,52.33,0
synthetic_1439,95.14,22,1,2,5.39,74.33,0
synthetic_1440,55.08,10,5,2,0.0,5.47,1
synthetic_1441,44.4,1,5,1,26.63,4.02,0
synthetic_1442,33.7,23,5,1,34.92,12.1,1
synthetic_1443,50.92,11,9,2,37.71,3.17,1
synthetic_1444,64.83,8,4,2,21.65,10.31,1
synthetic_1445,97.92,56,3,1,6.23,47.82,0
synthetic_1446,74.46,33,0,1,3.93,41.9,0
synthetic_1447,86.26,59,0,2,5.5,48.36,0
synthetic_1448,88.6,43,2,2,1.48,12.35,0
synthetic_1449,43.85,8,3,1,21.52,6.14,1
synthetic_1450,102.75,41,1,1,4.43,33.38,0
synthetic_1451,84.89,36,2,1,1.75,39.73,0
synthetic_1452,87.89,29,2,2,9.94,26.96,0
synthetic_1453,83.63,54,2,1,1.74,23.01,0
synthetic_1454,83.47,17,3,2,11.34,6.62,0
synthetic_1455,38.52,17,3,2,37.24,4.35,1
synthetic_1456,50.83,9,5,1,3.8,3.06,0
synthetic_1457,84.89,17,3,1,21.19,11.59,1
synthetic_1458,110.19,20,0,2,0.5,46.48,0
synthetic_1459,81.29,17,4,2,20.65,5.3,1
synthetic_1460,81.36,52,1,1,2.94,22.16,0
synthetic_1461,120.58,30,1,2,6.36,77.28,0
synthetic_1462,60.0,10,6,1,24.4,8.62,1
synthetic_1463,51.14,26,6,1,19.95,0.15,0
synthetic_1464,89.79,45,2,1,7.28,47.87,0
synthetic_1465,98.62,64,2,1,1.12,39.74,0
synthetic_1466,46.52,25,2,1,39.17,7.13,1
synthetic_1467,62.95,3,5,2,21.2,0.98,1
synthetic_1468,81.46,55,0,1,0.0,4.49,0
synthetic_1469,38.67,23,4,2,23.89,0.0,1
synthetic_1470,134.63,79,1,1,2.79,47.86,0
synthetic_1471,64.85,34,5,2,10.67,3.24,0
synthetic_1472,69.5,17,6,2,34.32,4.53,1
synthetic_1473,105.8,50,1,1,0.0,6.07,0
synthetic_1474,100.47,64,2,1,0.0,51.13,0
synthetic_1475,97.17,43,0,2,4.03,76.5,0
synthetic_1476,75.55,24,7,2,27.05,20.82,0
synthetic_1477,109.37,35,5,1,4.74,58.79,0
synthetic_1478,100.28,49,1,1,9.6,76.64,0
synthetic_1479,81.12,15,5,1,3.89,58.87,0
synthetic_1480,26.39,23,9,2,32.4,3.09,1
synthetic_1481,39.65,10,2,2,11.49,4.45,0
synthetic_1482,88.83,41,0,1,1.66,38.27,0
synthetic_1483,16.55,20,4,2,10.77,9.16,0
synthetic_1484,64.22,39,0,1,6.52,41.67,0
synthetic_1485,28.43,14,2,1,14.48,11.35,0
synthetic_1486,77.75,44,0,2,5.07,24.76,0
synthetic_1487,97.62,46,0,2,8.75,30.73,0
synthetic_1488,146.37,54,0,2,5.37,72.49,0
synthetic_1489,75.75,41,0,1,4.98,27.6,0
synthetic_1490,9.74,2,5,1,25.52,6.22,1
synthetic_1491,94.65,33,3,1,1.85,110.31,0
synthetic_1492,78.06,68,0,2,8.28,31.27,0
synthetic_1493,112.68,58,2,2,1.08,34.63,0
synthetic_1494,18.53,19,4,1,8.45,13.76,0
synthetic_1495,108.08,42,1,2,0.0,40.32,0
synthetic_1496,68.42,47,1,1,4.75,24.82,0
synthetic_1497,58.86,52,1,1,7.98,69.79,0
synthetic_1498,13.29,11,3,2,30.51,8.23,1
synthetic_1499,63.63,29,1,2,3.15,19.09,0
synthetic_1500,125.37,50,0,1,3.34,0.0,0
synthetic_1501,64.4,20,1,1,3.35,61.9,0
synthetic_1502,60.54,23,5,2,16.48,1.31,1
synthetic_1503,70.74,14,5,1,22.54,15.13,1
synthetic_1504,83.27,28,0,2,8.71,21.42,0
synthetic_1505,64.63,26,0,1,2.5,41.88,0
synthetic_1506,135.8,48,2,1,4.69,39.45,0
synthetic_1507,74.97,62,0,2,4.67,58.42,0
synthetic_1508,57.25,9,3,1,13.1,9.52,0
synthetic_1509,90.82,22,0,1,4.83,17.54,0
synthetic_1510,39.83,33,10,1,12.3,12.08,0
synthetic_1511,20.78,13,3,1,24.3,0.0,1
synthetic_1512,78.46,31,1,1,3.79,21.1,0
synthetic_1513,88.48,47,0,2,0.0,43.78,0
synthetic_1514,90.46,47,2,1,0.0,47.82,0
synthetic_1515,44.2,22,4,1,35.48,10.65,1
synthetic_1516,59.31,22,3,2,24.17,6.52,0
synthetic_1517,135.36,52,0,1,6.49,44.91,0
synthetic_1518,31.31,13,4,1,22.67,16.02,0
synthetic_1519,46.98,14,3,1,29.44,8.43,1
synthetic_1520,65.13,28,4,2,24.14,19.67,0
synthetic_1521,69.04,43,1,2,1.5,4.47,0
synthetic_1522,77.51,41,4,1,10.61,5.31,0
synthetic_1523,75.59,53,1,1,1.61,24.14,0
synthetic_1524,86.71,37,2,1,0.0,35.03,0
synthetic_1525,65.38,22,2,1,3.84,4.07,0
synthetic_1526,26.23,19,9,2,28.89,13.54,1
synthetic_1527,79.34,48,2,2,2.28,44.78,0
